manufacturer,category,fuel_type,engine_volume,mileage,price
MERCEDES-BENZ,Sedan,Diesel,3.5,189530,12388
MERCEDES-BENZ,Sedan,Petrol,2.4,26200,9095
HONDA,Minivan,Petrol,3.0,175000,14583
NISSAN,Hatchback,Petrol,1.5,138000,8467
FORD,Goods wagon,Diesel,2.5,207888,12544
LEXUS,Jeep,Petrol,4.6,229334,52059
VOLKSWAGEN,Hatchback,Petrol,1.0,7914,6899
TOYOTA,Jeep,Petrol,2.7,397915,27284
FORD,Jeep,Petrol,3.0,145000,11604
HYUNDAI,Jeep,Diesel,2.0,193488,21357
HYUNDAI,Jeep,Diesel,2.0,116887,38894
CHEVROLET,Sedan,Petrol,2.0,119150,27190
HYUNDAI,Jeep,Diesel,2.0,120000,30063
NISSAN,Hatchback,Petrol,1.6,62000,20385
TOYOTA,Hatchback,Hybrid,1.5,98000,14426
HYUNDAI,Minivan,Diesel,2.5,52717,15063
TOYOTA,Hatchback,Petrol,1.5,99249,13184
HYUNDAI,Sedan,Petrol,1.8,75000,29323
CHEVROLET,Hatchback,LPG,1.0,132000,8467
MERCEDES-BENZ,Sedan,Petrol,1.8,81600,14113
LEXUS,Jeep,LPG,4.7,336000,37633
HONDA,Hatchback,Hybrid,1.3,95000,12388
MERCEDES-BENZ,Sedan,Diesel,3.5,200179,30734
HYUNDAI,Sedan,LPG,2.0,306922,10663
CHEVROLET,Sedan,Petrol,1.8,165392,10697
TOYOTA,Sedan,Petrol,1.5,27656,7527
MERCEDES-BENZ,Microbus,Diesel,2.2,300000,23521
MERCEDES-BENZ,Sedan,Diesel,3.5,107800,5802
TOYOTA,Minivan,Petrol,2.0,1000,10976
FORD,Sedan,Plug-in Hybrid,2.0,44445,40456
HYUNDAI,Jeep,Diesel,1.7,52782,48867
LEXUS,Hatchback,Hybrid,1.8,157000,31361
HYUNDAI,Minivan,Diesel,2.5,169109,35902
HYUNDAI,Sedan,LPG,2.0,255784,10036
CHEVROLET,Jeep,Diesel,2.2,189000,18616
FORD,Goods wagon,Diesel,1.8,132000,15681
MERCEDES-BENZ,Sedan,CNG,1.8,111111,6586
HYUNDAI,Sedan,Petrol,1.6,137213,23239
TOYOTA,Sedan,Hybrid,1.5,170000,11290
HYUNDAI,Universal,Diesel,2.5,73357,39750
HYUNDAI,Sedan,Petrol,1.6,63500,21326
TOYOTA,Sedan,Hybrid,2.4,204000,10976
HYUNDAI,Sedan,Petrol,2.0,99488,13338
HYUNDAI,Sedan,Petrol,1.6,48088,25591
MERCEDES-BENZ,Sedan,LPG,2.6,310000,8467
TOYOTA,Sedan,Hybrid,2.5,126018,22580
HYUNDAI,Sedan,Petrol,2.0,133392,16508
NISSAN,Hatchback,Petrol,1.5,106000,10976
HYUNDAI,Jeep,Petrol,2.4,120000,35124
TOYOTA,Sedan,Hybrid,1.8,71000,19130
BMW,Sedan,Petrol,2.2,111111,9408
TOYOTA,Hatchback,Petrol,1.5,147000,9408
CHEVROLET,Hatchback,Petrol,1.6,49126,8938
HYUNDAI,Sedan,Petrol,1.8,195200,14426
TOYOTA,Hatchback,Petrol,1.0,118000,7527
TOYOTA,Sedan,Petrol,1.3,145000,10976
VOLKSWAGEN,Sedan,Petrol,2.0,0,8311
HONDA,Coupe,Hybrid,1.3,140000,12544
CHEVROLET,Sedan,Petrol,1.6,130412,15423
MERCEDES-BENZ,Sedan,Petrol,2.0,219529,9408
CHEVROLET,Sedan,Petrol,1.6,193425,9543
MERCEDES-BENZ,Jeep,Diesel,3.2,260000,21953
HYUNDAI,Sedan,Petrol,1.6,129013,20005
TOYOTA,Jeep,Diesel,3.0,137000,84675
MERCEDES-BENZ,Microbus,Diesel,2.2,300000,27582
HYUNDAI,Sedan,Petrol,2.0,36400,28852
CHEVROLET,Sedan,Petrol,1.4,147200,10976
BMW,Sedan,CNG,2.5,157000,6800
HYUNDAI,Sedan,LPG,1.6,30312,18503
CHEVROLET,Sedan,Petrol,2.0,72960,21410
HYUNDAI,Sedan,Petrol,1.6,146816,17158
FORD,Microbus,Diesel,2.2,231000,17700
MERCEDES-BENZ,Sedan,Diesel,2.2,245000,14113
CHEVROLET,Jeep,Diesel,2.0,16285,42845
HONDA,Minivan,Petrol,1.7,0,6899
MERCEDES-BENZ,Microbus,Diesel,2.2,500,14426
HYUNDAI,Sedan,LPG,1.6,49068,17227
NISSAN,Jeep,Petrol,1.6,312118,7213
HYUNDAI,Jeep,Diesel,1.7,156000,30282
MERCEDES-BENZ,Coupe,Petrol,2.0,16400,7527
HYUNDAI,Sedan,Petrol,1.8,95000,15681
TOYOTA,Sedan,Hybrid,1.5,174000,11604
HYUNDAI,Sedan,Petrol,1.8,91200,15367
BMW,Jeep,Petrol,4.8,248000,32929
FORD,Sedan,LPG,2.5,137103,18503
TOYOTA,Jeep,Petrol,5.7,357933,23207
NISSAN,Jeep,Petrol,1.6,83000,20385
LEXUS,Jeep,Petrol,4.6,357246,16308
HYUNDAI,Sedan,Petrol,1.8,121600,18189
BMW,Jeep,Petrol,2.0,68000,29793
VOLKSWAGEN,Sedan,Hybrid,1.4,115200,17876
HYUNDAI,Universal,Diesel,2.5,199596,26306
MERCEDES-BENZ,Coupe,Diesel,2.7,260000,12858
MERCEDES-BENZ,Sedan,Petrol,2.0,230000,10036
VOLKSWAGEN,Hatchback,Petrol,1.8,180000,6899
MERCEDES-BENZ,Jeep,Petrol,5.5,59083,83891
CHEVROLET,Sedan,Petrol,1.6,149692,5175
HYUNDAI,Sedan,Petrol,2.0,138111,15035
CHEVROLET,Jeep,Diesel,2.0,228570,13564
FORD,Sedan,Hybrid,2.0,137328,7997
NISSAN,Minivan,Petrol,2.0,211000,8624
HONDA,Hatchback,Petrol,1.5,2000,10976
MERCEDES-BENZ,Jeep,Diesel,3.0,271701,26657
HYUNDAI,Sedan,Petrol,1.6,159048,13771
HYUNDAI,Sedan,Petrol,2.0,180800,18817
VOLKSWAGEN,Sedan,Petrol,1.8,27728,36110
TOYOTA,Sedan,Hybrid,1.6,432000,11917
HYUNDAI,Universal,Diesel,2.5,129841,41629
HYUNDAI,Minivan,Diesel,2.5,104112,36567
LEXUS,Jeep,Petrol,4.6,155821,39829
CHEVROLET,Hatchback,Petrol,1.0,160000,8643
HYUNDAI,Sedan,Petrol,2.0,14368,20162
TOYOTA,Sedan,Petrol,2.5,19000,57077
FORD,Sedan,Hybrid,2.5,140300,16308
TOYOTA,Hatchback,Hybrid,1.5,26724,14426
BMW,Sedan,Petrol,2.0,56000,28225
HYUNDAI,Minivan,Diesel,2.5,170971,31082
TOYOTA,Hatchback,Hybrid,1.8,26000,31361
AUDI,Universal,Diesel,3.0,135000,84675
FORD,Sedan,Petrol,2.0,151846,18817
HYUNDAI,Minivan,Diesel,2.5,55857,16778
MERCEDES-BENZ,Sedan,Petrol,3.2,12000,7840
BMW,Jeep,Petrol,3.0,170043,11133
HONDA,Sedan,Petrol,3.5,160000,9408
NISSAN,Hatchback,Petrol,1.5,145000,7213
AUDI,Hatchback,Petrol,2.0,148000,32302
HYUNDAI,Jeep,Diesel,2.0,191836,23138
BMW,Sedan,Petrol,3.0,170000,18817
VOLKSWAGEN,Sedan,Petrol,1.8,35000,19444
LEXUS,Coupe,Petrol,3.5,12800,68994
LEXUS,Hatchback,Hybrid,1.8,71904,9565
TOYOTA,Hatchback,Petrol,1.3,193000,8000
LEXUS,Sedan,Petrol,4.6,195303,32954
HYUNDAI,Sedan,LPG,2.0,284189,15681
HYUNDAI,Hatchback,Petrol,2.0,104000,17876
TOYOTA,Sedan,Hybrid,2.5,35058,18817
LEXUS,Hatchback,Hybrid,1.8,132563,11447
HYUNDAI,Minivan,Diesel,2.5,65283,12544
CHEVROLET,Jeep,LPG,2.0,33333,16778
FORD,Sedan,Petrol,2.0,1000,11604
MERCEDES-BENZ,Jeep,Petrol,3.2,141800,14113
HYUNDAI,Sedan,Petrol,2.4,98000,12544
HYUNDAI,Sedan,Petrol,2.0,86400,25089
CHEVROLET,Jeep,Diesel,2.0,77588,7527
TOYOTA,Universal,Diesel,2.2,222000,15681
NISSAN,Sedan,Petrol,1.5,1111,8154
LEXUS,Sedan,Petrol,3.5,15744,55195
TOYOTA,Hatchback,Hybrid,1.8,125000,18817
HONDA,Minivan,Hybrid,1.5,1544,24000
HONDA,Hatchback,Petrol,1.5,60539,38182
HONDA,Sedan,Petrol,2.0,20000,32615
MERCEDES-BENZ,Sedan,Diesel,2.7,287000,14740
TOYOTA,Hatchback,Plug-in Hybrid,1.8,112000,21012
HYUNDAI,Jeep,Diesel,2.2,83126,54458
MERCEDES-BENZ,Jeep,Diesel,3.5,79080,22894
FORD,Microbus,Petrol,1.3,148000,11917
HYUNDAI,Sedan,Petrol,2.0,77462,41161
VOLKSWAGEN,Sedan,Petrol,1.8,76800,18189
HYUNDAI,Sedan,Petrol,1.6,104860,20297
NISSAN,Sedan,LPG,1.5,2000,7213
TOYOTA,Sedan,Petrol,2.5,105632,20385
TOYOTA,Jeep,Hybrid,3.3,420550,12074
TOYOTA,Sedan,Hybrid,1.5,87000,10506
LEXUS,Jeep,Petrol,4.6,260771,46728
BMW,Jeep,Petrol,3.0,249117,8781
HYUNDAI,Jeep,Diesel,2.0,160931,43062
HYUNDAI,Coupe,Petrol,2.0,104022,19613
HYUNDAI,Sedan,Petrol,1.6,52000,31581
HYUNDAI,Sedan,Diesel,1.6,147966,25889
HYUNDAI,Jeep,Diesel,2.0,50255,44213
VOLKSWAGEN,Sedan,Petrol,2.0,177000,15200
BMW,Sedan,Petrol,3.0,158000,39201
TOYOTA,Sedan,Hybrid,1.8,79000,22580
LEXUS,Jeep,Petrol,4.6,155821,26030
HYUNDAI,Jeep,Diesel,2.0,138015,28241
HONDA,Sedan,Petrol,1.3,170000,9408
LEXUS,Jeep,Petrol,4.7,264339,30734
NISSAN,Jeep,Petrol,2.5,135700,18503
MERCEDES-BENZ,Minivan,Diesel,2.2,145000,38574
HYUNDAI,Jeep,Diesel,1.7,98841,42883
NISSAN,Sedan,Petrol,2.3,145000,7840
HYUNDAI,Jeep,Diesel,2.0,165452,22621
HYUNDAI,Jeep,Diesel,2.0,121121,44523
FORD,Jeep,Hybrid,2.5,164600,13172
HYUNDAI,Sedan,Petrol,2.4,0,15053
HYUNDAI,Coupe,Petrol,2.0,134000,21442
FORD,Sedan,Hybrid,2.0,91000,13328
FORD,Sedan,Petrol,2.0,119000,12544
TOYOTA,Sedan,Petrol,2.5,167360,19444
HYUNDAI,Sedan,Hybrid,2.4,157000,14113
BMW,Sedan,Petrol,1.8,256848,5331
HYUNDAI,Sedan,LPG,2.0,88900,23436
BMW,Jeep,Petrol,3.0,70000,56450
BMW,Sedan,Petrol,2.5,201000,10976
TOYOTA,Jeep,Diesel,2.2,150000,25089
BMW,Jeep,Petrol,3.0,179100,14740
TOYOTA,Hatchback,Hybrid,1.5,120000,18817
HYUNDAI,Sedan,Petrol,2.0,65271,16621
MERCEDES-BENZ,Minivan,Diesel,2.2,280000,13485
MERCEDES-BENZ,Sedan,Diesel,3.5,119379,16621
HYUNDAI,Sedan,Petrol,2.0,34000,23521
HYUNDAI,Sedan,LPG,2.0,295970,15681
TOYOTA,Sedan,Petrol,3.5,246400,24305
TOYOTA,Hatchback,Petrol,1.5,133682,11177
LEXUS,Jeep,Petrol,4.6,155976,81539
CHEVROLET,Jeep,Petrol,2.0,34329,14113
HYUNDAI,Jeep,Diesel,2.5,65691,13808
FORD,Universal,LPG,2.0,103000,9400
MERCEDES-BENZ,Sedan,Petrol,3.5,176000,37320
TOYOTA,Sedan,Petrol,2.5,39709,17562
TOYOTA,Sedan,Petrol,1.5,47500,24148
HYUNDAI,Universal,Diesel,2.5,237853,17054
HYUNDAI,Sedan,Hybrid,2.4,230400,16308
CHEVROLET,Jeep,Diesel,2.2,69010,26613
TOYOTA,Hatchback,Petrol,1.0,95000,10349
TOYOTA,Sedan,Hybrid,1.5,227200,12544
BMW,Coupe,Petrol,2.0,94950,36692
HONDA,Minivan,Petrol,2.4,225000,7527
HYUNDAI,Jeep,Diesel,2.0,188044,21953
AUDI,Sedan,Petrol,2.4,150000,10349
HYUNDAI,Jeep,Diesel,2.0,105751,53154
TOYOTA,Sedan,Petrol,2.5,105600,22266
TOYOTA,Jeep,Petrol,2.7,90000,49864
MERCEDES-BENZ,Jeep,Petrol,3.0,81600,250574
TOYOTA,Jeep,Petrol,4.7,180000,111332
HYUNDAI,Jeep,Diesel,2.2,161642,25512
TOYOTA,Hatchback,Petrol,1.5,115000,9408
MERCEDES-BENZ,Sedan,Diesel,3.5,119379,16621
MERCEDES-BENZ,Sedan,Diesel,3.5,107800,5802
TOYOTA,Jeep,Hybrid,3.5,73954,5018
TOYOTA,Hatchback,Hybrid,1.5,43000,17876
HYUNDAI,Sedan,Diesel,1.6,60000,30038
HYUNDAI,Sedan,LPG,2.0,283895,15367
HYUNDAI,Universal,Diesel,2.5,102338,42171
LEXUS,Jeep,Petrol,4.6,76000,98787
VOLKSWAGEN,Sedan,Petrol,2.5,111001,9879
HONDA,Jeep,Petrol,3.5,42802,14269
VOLKSWAGEN,Sedan,Petrol,2.5,145600,10976
TOYOTA,Hatchback,Hybrid,1.5,73000,19757
TOYOTA,Jeep,Hybrid,3.3,300366,14269
HYUNDAI,Sedan,Petrol,1.6,121362,19121
HONDA,Hatchback,Petrol,1.3,159000,8300
HYUNDAI,Sedan,Hybrid,2.0,251768,19914
LEXUS,Sedan,Petrol,2.5,115450,24596
TOYOTA,Sedan,Petrol,2.5,33000,34497
HYUNDAI,Jeep,Diesel,2.0,151594,27889
CHEVROLET,Hatchback,Hybrid,1.5,115658,9879
FORD,Coupe,Petrol,4.7,1142,64290
MERCEDES-BENZ,Universal,Diesel,2.2,177000,23521
CHEVROLET,Jeep,Diesel,2.0,146644,24283
HYUNDAI,Sedan,LPG,2.0,43514,9418
BMW,Sedan,Petrol,2.0,80000,48610
CHEVROLET,Hatchback,Hybrid,1.5,52062,26030
TOYOTA,Hatchback,Petrol,1.3,203000,8000
MERCEDES-BENZ,Microbus,Diesel,2.2,50000,16308
BMW,Coupe,Petrol,3.0,56000,64290
LEXUS,Jeep,Hybrid,3.5,186005,13328
TOYOTA,Sedan,Hybrid,1.8,128000,21326
HONDA,Sedan,Petrol,1.8,66753,36802
MERCEDES-BENZ,Minivan,Diesel,3.0,18300,25716
HYUNDAI,Sedan,LPG,2.0,227033,16308
BMW,Sedan,Petrol,1.9,159344,8781
HONDA,Hatchback,Petrol,1.5,198000,14269
FORD,Sedan,Petrol,2.0,102000,15681
FORD,Minivan,Diesel,2.2,222000,18817
HYUNDAI,Universal,Diesel,2.5,168645,37125
BMW,Sedan,Petrol,4.4,176000,30420
MERCEDES-BENZ,Coupe,Petrol,3.2,208000,10976
TOYOTA,Hatchback,Hybrid,1.5,164000,15367
TOYOTA,Jeep,Petrol,2.5,51200,46728
NISSAN,Jeep,CNG,3.5,155200,20385
FORD,Microbus,Diesel,2.0,240000,7840
HYUNDAI,Jeep,Diesel,2.0,151186,26475
TOYOTA,Jeep,Hybrid,3.3,300366,14269
TOYOTA,Hatchback,Hybrid,1.5,91400,16935
FORD,Jeep,Petrol,1.6,94400,21953
CHEVROLET,Hatchback,Petrol,1.4,62971,14583
HYUNDAI,Jeep,Diesel,2.0,155000,43062
LEXUS,Sedan,Hybrid,2.5,113002,17876
HYUNDAI,Jeep,Petrol,2.0,31000,35752
TOYOTA,Universal,Petrol,1.5,181926,9408
MERCEDES-BENZ,Minivan,Diesel,3.0,125000,41710
FORD,Sedan,Petrol,2.0,139200,13328
TOYOTA,Hatchback,Hybrid,1.8,288000,18817
LEXUS,Jeep,Petrol,4.6,255406,54568
HONDA,Hatchback,Petrol,1.5,111774,16320
FORD,Sedan,Petrol,2.5,118000,15681
TOYOTA,Sedan,Hybrid,1.5,105000,16621
VOLKSWAGEN,Sedan,Petrol,1.8,72000,18817
MERCEDES-BENZ,Sedan,CNG,2.6,189000,12231
NISSAN,Hatchback,Petrol,1.5,0,10036
TOYOTA,Jeep,Petrol,2.0,24000,28225
HYUNDAI,Sedan,Petrol,1.6,179664,18500
HONDA,Hatchback,Hybrid,1.3,123000,12544
MERCEDES-BENZ,Sedan,Petrol,2.4,95140,13799
MERCEDES-BENZ,Sedan,Petrol,5.5,183000,86243
TOYOTA,Sedan,Hybrid,1.5,133016,8938
HYUNDAI,Sedan,Petrol,1.6,68201,27654
LEXUS,Hatchback,Hybrid,1.8,200000,18189
TOYOTA,Sedan,Hybrid,1.5,331139,11604
MERCEDES-BENZ,Sedan,Diesel,3.5,109139,5018
TOYOTA,Sedan,Petrol,3.5,1669,31675
HYUNDAI,Jeep,Diesel,1.7,62232,40224
MERCEDES-BENZ,Jeep,LPG,3.5,240000,21953
TOYOTA,Hatchback,Hybrid,1.8,49000,20385
NISSAN,Sedan,Petrol,1.5,124000,9095
TOYOTA,Hatchback,Hybrid,1.8,109356,19757
VOLKSWAGEN,Minivan,Petrol,1.4,126000,9000
FORD,Goods wagon,Diesel,1.8,0,9722
HONDA,Hatchback,Petrol,1.5,124234,10036
NISSAN,Jeep,Petrol,1.6,312118,7213
FORD,Sedan,Hybrid,2.0,145814,25716
HYUNDAI,Sedan,Petrol,2.0,38804,60345
HONDA,Sedan,Petrol,1.8,106000,6899
TOYOTA,Sedan,Petrol,2.5,10000,20385
MERCEDES-BENZ,Sedan,Diesel,2.2,198000,29166
MERCEDES-BENZ,Jeep,LPG,5.0,168520,16308
TOYOTA,Jeep,Petrol,2.5,71104,46728
MERCEDES-BENZ,Microbus,Diesel,2.2,220000,47042
TOYOTA,Sedan,Hybrid,1.8,256000,17249
CHEVROLET,Sedan,Petrol,1.4,87000,10000
MERCEDES-BENZ,Minivan,Diesel,2.2,200000,26030
MERCEDES-BENZ,Jeep,Diesel,3.0,174101,7370
TOYOTA,Sedan,Petrol,2.5,110000,13485
FORD,Microbus,Diesel,2.5,111111,7213
MERCEDES-BENZ,Sedan,Diesel,2.7,245000,10349
BMW,Sedan,Petrol,2.5,160000,11447
HYUNDAI,Universal,LPG,2.5,132320,38574
HYUNDAI,Jeep,Diesel,2.0,200091,15323
HYUNDAI,Minivan,Diesel,2.5,190000,28423
MERCEDES-BENZ,Sedan,Diesel,2.2,299000,11604
TOYOTA,Sedan,Hybrid,2.5,241227,9722
TOYOTA,Sedan,Hybrid,2.5,109798,5488
HYUNDAI,Jeep,Petrol,2.4,91782,8311
TOYOTA,Jeep,Petrol,3.5,285186,9565
MERCEDES-BENZ,Sedan,Diesel,3.5,200179,30734
MERCEDES-BENZ,Sedan,Petrol,2.2,69000,119172
HYUNDAI,Sedan,LPG,1.6,35643,36426
NISSAN,Jeep,Petrol,1.6,110531,12231
TOYOTA,Sedan,Hybrid,2.5,140000,32929
FORD,Hatchback,Petrol,2.0,136000,14113
TOYOTA,Hatchback,Hybrid,1.5,109000,10036
LEXUS,Hatchback,Hybrid,1.8,94949,16935
NISSAN,Hatchback,Petrol,1.5,132000,7840
HYUNDAI,Sedan,Petrol,1.6,83814,20814
HYUNDAI,Sedan,LPG,2.0,239314,15681
HYUNDAI,Coupe,Petrol,2.0,77231,36711
HYUNDAI,Sedan,LPG,2.0,38206,13808
CHEVROLET,Sedan,Diesel,2.0,186836,10092
LEXUS,Jeep,Hybrid,3.5,59858,11290
TOYOTA,Hatchback,Petrol,1.5,170000,10036
HYUNDAI,Sedan,Petrol,2.0,190000,14834
TOYOTA,Sedan,Petrol,2.5,178000,21639
VOLKSWAGEN,Sedan,Petrol,2.0,98775,15053
CHEVROLET,Hatchback,Petrol,1.3,138000,7683
CHEVROLET,Sedan,Diesel,2.0,64274,6743
BMW,Jeep,Petrol,3.0,147718,24000
BMW,Jeep,Petrol,4.4,117000,17249
TOYOTA,Hatchback,Hybrid,1.8,139200,24148
HYUNDAI,Jeep,Diesel,2.0,108025,52263
LEXUS,Hatchback,Hybrid,1.8,94949,16935
MERCEDES-BENZ,Microbus,Diesel,2.2,360000,47042
HYUNDAI,Jeep,Diesel,2.2,81000,41064
MERCEDES-BENZ,Coupe,Petrol,2.0,189622,8938
FORD,Microbus,Diesel,2.5,0,11917
TOYOTA,Hatchback,LPG,1.8,24000,21953
MERCEDES-BENZ,Jeep,Petrol,5.0,101000,17249
HYUNDAI,Jeep,Diesel,2.0,155797,48697
CHEVROLET,Sedan,Petrol,1.8,51678,16559
BMW,Jeep,Petrol,2.0,98162,22894
MERCEDES-BENZ,Jeep,Petrol,5.5,170000,15681
HYUNDAI,Minivan,Diesel,2.5,106200,33741
LEXUS,Jeep,Hybrid,3.5,43000,65858
HYUNDAI,Sedan,Diesel,1.6,50051,20491
MERCEDES-BENZ,Jeep,CNG,3.2,111111,7997
BMW,Jeep,Petrol,4.8,200000,21639
AUDI,Jeep,Petrol,3.0,70782,25089
MERCEDES-BENZ,Pickup,Diesel,2.5,43000,109764
MERCEDES-BENZ,Microbus,Diesel,2.2,327000,25089
TOYOTA,Universal,Petrol,1.5,150000,6899
LEXUS,Jeep,Hybrid,3.5,59858,11917
HYUNDAI,Sedan,Petrol,2.0,71941,9408
TOYOTA,Hatchback,Hybrid,1.5,0,10349
FORD,Jeep,Hybrid,2.3,197000,11917
CHEVROLET,Sedan,Petrol,1.4,100800,18189
TOYOTA,Hatchback,Hybrid,1.8,97000,19757
HYUNDAI,Sedan,Petrol,1.6,170713,14166
TOYOTA,Jeep,Petrol,2.0,140000,15681
MERCEDES-BENZ,Jeep,Petrol,2.0,155317,16308
TOYOTA,Hatchback,Hybrid,1.5,141000,12231
HONDA,Sedan,Petrol,1.5,2400,6272
BMW,Sedan,Petrol,4.4,123456,6586
HYUNDAI,Jeep,Diesel,2.0,91018,48998
HYUNDAI,Sedan,Petrol,1.6,117771,11368
MERCEDES-BENZ,Hatchback,Petrol,1.7,96000,6000
HYUNDAI,Sedan,Petrol,2.4,71000,15053
HYUNDAI,Sedan,LPG,2.0,421703,10036
MERCEDES-BENZ,Jeep,Petrol,2.0,109555,8311
TOYOTA,Hatchback,Hybrid,1.5,130000,13172
HYUNDAI,Sedan,Petrol,2.4,100000,15681
HYUNDAI,Sedan,Petrol,2.4,0,17719
FORD,Jeep,Petrol,2.3,125072,79902
CHEVROLET,Jeep,Diesel,2.0,156802,16894
TOYOTA,Hatchback,Hybrid,1.5,153600,20071
TOYOTA,Hatchback,Hybrid,1.8,22720,19130
HYUNDAI,Minivan,Diesel,2.5,179918,26594
HYUNDAI,Sedan,Petrol,1.4,141000,12720
TOYOTA,Jeep,Petrol,2.0,10610,24462
LEXUS,Jeep,Hybrid,3.5,59858,62722
TOYOTA,Sedan,Petrol,2.5,25000,56450
NISSAN,Jeep,CNG,3.5,155200,20385
LEXUS,Jeep,Hybrid,3.3,273600,19444
TOYOTA,Sedan,Petrol,2.5,63837,13799
BMW,Sedan,Petrol,3.0,185000,29793
CHEVROLET,Sedan,Diesel,2.0,133988,27770
TOYOTA,Hatchback,Hybrid,1.8,59000,20385
HYUNDAI,Sedan,LPG,2.0,239291,11290
HYUNDAI,Sedan,Petrol,1.8,119000,18817
HYUNDAI,Jeep,Diesel,2.0,117000,46919
AUDI,Sedan,Petrol,1.8,150000,6899
HYUNDAI,Jeep,Diesel,2.0,36819,55638
CHEVROLET,Jeep,Diesel,2.0,98033,25763
HYUNDAI,Jeep,Diesel,2.0,192085,18647
CHEVROLET,Sedan,Petrol,1.6,49659,26306
HYUNDAI,Sedan,Petrol,1.6,60000,23834
FORD,Sedan,Petrol,2.0,91200,12858
LEXUS,Sedan,Hybrid,1.8,158000,16935
TOYOTA,Hatchback,Petrol,1.0,89000,12858
HYUNDAI,Sedan,LPG,2.0,450383,13172
TOYOTA,Hatchback,Petrol,1.5,69570,14799
CHEVROLET,Sedan,Diesel,2.0,169875,9832
HYUNDAI,Sedan,Petrol,1.6,115934,20005
MERCEDES-BENZ,Sedan,Diesel,3.5,109139,5018
TOYOTA,Sedan,Petrol,1.0,170000,8467
MERCEDES-BENZ,Sedan,Petrol,3.5,219014,17249
HYUNDAI,Coupe,Petrol,2.0,170000,13793
HYUNDAI,Jeep,Diesel,2.0,144950,37232
HYUNDAI,Sedan,Petrol,1.6,58515,34074
HYUNDAI,Jeep,Diesel,2.0,40645,15053
HYUNDAI,Sedan,Petrol,2.4,174400,15053
TOYOTA,Minivan,Petrol,2.0,198555,9408
VOLKSWAGEN,Sedan,Petrol,2.5,11000,12544
HYUNDAI,Sedan,Petrol,1.8,0,16308
HYUNDAI,Sedan,Petrol,2.0,201000,16741
FORD,Microbus,Diesel,2.4,0,12544
TOYOTA,Sedan,Hybrid,1.8,37000,22894
HYUNDAI,Jeep,Diesel,2.0,50031,33870
NISSAN,Jeep,Petrol,4.0,313600,10349
FORD,Sedan,Petrol,1.0,18080,18817
TOYOTA,Hatchback,Petrol,1.5,81595,19243
HYUNDAI,Sedan,Petrol,1.6,56764,28830
NISSAN,Hatchback,CNG,1.5,1000,6586
TOYOTA,Sedan,Hybrid,2.5,51543,42337
LEXUS,Sedan,Petrol,4.6,108171,38060
HYUNDAI,Sedan,Petrol,1.6,119921,18240
FORD,Goods wagon,Diesel,2.5,137000,10976
TOYOTA,Sedan,Diesel,1.4,162000,11917
HYUNDAI,Hatchback,Petrol,1.8,68800,17876
MERCEDES-BENZ,Sedan,Petrol,3.2,0,9500
MERCEDES-BENZ,Sedan,Petrol,2.8,0,8467
HYUNDAI,Hatchback,Diesel,1.6,75125,10349
CHEVROLET,Hatchback,Hybrid,1.4,112123,6586
HYUNDAI,Sedan,Petrol,2.0,60304,42369
HYUNDAI,Jeep,Diesel,1.7,131959,34240
TOYOTA,Sedan,Hybrid,1.8,15000,17876
BMW,Coupe,Petrol,2.0,164000,10036
BMW,Jeep,LPG,3.0,71000,17562
HYUNDAI,Sedan,LPG,2.0,53341,10349
FORD,Jeep,Petrol,2.3,100567,85553
HYUNDAI,Minivan,Diesel,2.5,165302,16935
HYUNDAI,Sedan,Petrol,2.0,85532,42987
HYUNDAI,Sedan,LPG,2.0,358526,13172
MERCEDES-BENZ,Sedan,CNG,3.2,210915,16308
TOYOTA,Sedan,Petrol,1.4,227000,13172
HYUNDAI,Jeep,Diesel,2.0,95251,45542
HYUNDAI,Jeep,Diesel,2.0,46503,54346
HYUNDAI,Coupe,Petrol,2.0,125126,10349
FORD,Sedan,Hybrid,2.0,100747,15367
HYUNDAI,Jeep,Diesel,2.0,80700,35071
HYUNDAI,Sedan,Petrol,2.0,28750,69502
MERCEDES-BENZ,Sedan,Diesel,3.5,119379,16621
TOYOTA,Sedan,Petrol,2.5,31000,40769
BMW,Sedan,Petrol,2.5,100000,7213
MERCEDES-BENZ,Microbus,Diesel,2.1,268022,31361
TOYOTA,Hatchback,Hybrid,1.5,41000,12231
MERCEDES-BENZ,Jeep,Petrol,2.0,63000,55823
HONDA,Universal,Petrol,1.3,68614,17813
CHEVROLET,Hatchback,Petrol,1.0,50261,8674
BMW,Jeep,Petrol,2.0,88000,73698
MERCEDES-BENZ,Jeep,Diesel,3.0,85294,20385
HYUNDAI,Sedan,Petrol,1.8,121918,18189
HONDA,Minivan,LPG,3.5,280000,10976
MERCEDES-BENZ,Jeep,Petrol,3.5,39814,43592
LEXUS,Jeep,Petrol,4.6,357246,40142
HYUNDAI,Sedan,Petrol,2.4,149000,10976
CHEVROLET,Sedan,Petrol,1.8,149621,13438
TOYOTA,Hatchback,Hybrid,1.5,186000,15053
HYUNDAI,Jeep,Diesel,1.7,22100,51523
BMW,Sedan,Petrol,3.0,198400,22266
MERCEDES-BENZ,Sedan,Petrol,2.0,97000,35900
MERCEDES-BENZ,Minivan,LPG,3.2,245000,23521
MERCEDES-BENZ,Sedan,Petrol,1.8,99000,32929
